group_id,name,status
79253902,Барахолка Благовещенск,СТЕНА ЧИСТИТСЯ
221292373,Смешные Видео,
113174144,"Регион 28 | Благовещенск авто, ДТП",
90570646,ACA MMA | Absolute Championship Akhmat,LESS SHOW MORE FIGHTING
210946596,Hardcore Boxing,
215290675,мы с тобой идеальная пара.,
211464716,ДАШАДАША|СЕМЬЯ КАДЫРМАЕВЫХ,
176903028,Eternity,Здесь тебя понимают 🌸
201332390,твои сохры ♡,"я ревную, когда ты лайкаешь другие паблики ♡"
212949477,Мехрона Шарипова,
217280375,наКАЙФАХ,наКАЙФАХ по жизни
186457577,Фразы ЧСВ,110к 💗 ❤❤ вы лучшие!!❤🔗
217818094,RAVILOVA,
198583655,SLEEPY,Премьера!🤍 Sleepy – Хочу
196916766,Фотокарточки воспоминаний,
192413394,КИHO TУT! ᴴᴰ,
219912821,АДРЕНАЛИН,
104573790,TBA | Аниме-календарь (To Be Announced),Оповещения о новых сериях
210600101,Все Дунхуа!,
207564097,ЛУЧШИЕ ФИЛЬМЫ - MyRU TV,
73932232,Киноклуб • Новые фильмы,Все новые фильмы уже есть в группе
183580082,Великая Отечественная,
156569037,Логово Мужика,Самое важное и интересное🦊
214816578,Красавицы из интернета,
221279706,Luxury Girl,
139136504,ПЕРВЫЙ МУЖСКОЙ,
177392083,Зрелухи,Мамочки💃
138553639,Crazy | Мужской журнал,
33739104,Марина Набокина | Marina Nabokina,😍😍😈🔥
77520219,Мужской паблик - Гифки,
37911483,Мужской Журнал,Контент приятный для глаз.
16228,Таджикистан | Tajikistan,Добро пожаловать в Таджикистан!
83220042,сохраненки,
205178584,ТВОИ АНИМЕ ОБОИ,мои сабы лучшие
206873473,Дешевый Wildberries,💞
201720324,Топ Авы Для Вк,
182978220,Я живу в ужасном мире,
192593475,Konoha my home♡,"Никогда и ничего не просите! Никогда и ничего, и в особенности у тех, кто сильнее вас. Сами предложат и сами все дадут!"
123541018,Вся жизнь в скринах,жизненные скринчики только у нас ✌🏻
115044235,Лучшие Hаходки | WB & OZON,Артикулы на стильные шмотки 🖤
196500915,спс за игнорчик,
202115365,тошнит от одиночества,
4908135,Клава Кока,
23913220,Kristina Kaspi,Блогер/Иллюстратор
25200667,13 КАРТ | Феникс,Только новости по этой вселенной!
51265615,Что нарисовать?,Продвигаем начинающих художников 🎨
52446760,Руслан Шарипов,"Здесь: Лайфхаки, семейные истории, отношения, смешные моменты и куча вирусных видосов. Можно применять!"
68609377,NO KIDS Stickers | NKS,Маленькие радости в конверте⭐
102734226,Идеи для рисования,Мир вдохновения💕✨
110857420,"Художник, садись и рисуй!",Мы покажем тебе лучшие уроки рисования! 🎨
198716161,Планета,Интересно каждый день
217770145,ОчУмелая Мама,Полезные лайфхаки и хитрости для очУмелых мам на каждый день!
187891512,СРОЧНЫЕ НОВОСТИ,Ты еще не с нами? Самый горяч*** новости тут! 👇
198307733,ПРО ПЕСНИ,Приём песен на финал по 31.03
206695946,САЛАТЫ НА ПРАЗДНИКИ,
56663158,Звериный мир,
189878921,БУРЯТИЯ 03,- B Y R A T I A⁰³❤️🐊
192203623,ГДЗ БОТ от Учителя,плиз! 🙏🏻
174066348,Ramil’,Кто со мной на движ? Успейте купить билеты!
326155,TourerV.ru,
52518162,Toyota Chaser Family,
218910894,Правильные мысли,
168335967,океан грустных строк,забывайте забывших вас.
166173614,Авторынок Японцев | JDM,Все японки тут😏🇯🇵
58058397,Kotex Россия,Месячные или нет. Мы можем
204574022,SCIRENA,SCIRENA
203475814,Я существую,14 друзей
177242453,Свадьба 585,Сказать «Люблю» можно не только словами 💍
199440013,Рофлим над оффниками,траха нет!
71817804,ЧВК Чита,Забайкалец?
192857769,Marmok,16 400 000
162080396,MOTO FOREVER,✔
212158090,Авторынок Маркообразных,Только японские легенды!
166885648,Мотобарахолка,"Продаем покупаем, просто болтаем"
222090279,Отбитое поколение,
104303594,Дром Чита |Авто Объявления|Drom Chita,это официальная группа в контакте )))остальные лже группы...это шлак!
123441633,TRUE JZ!,
30440959,ALFAводы Мопеды,офоᴘми 🔥 зᴀпости своᴇrо коня 👇🏻🇷🇺
92903313,АВТОПРОМ,Запах резины!
217552077,Видики,Номер заявления для РКН Всем добра и позитива 👍
100831620,БАРАХОЛКА ВАЗ,Лучшая барахолка по жигулям!
